trip_id,arrival_time,departure_time,stop_id,stop_sequence
T231,2025-03-03T08:38:56,2025-03-03T08:39:29,S021,9
T231,2025-03-03T08:43:15,2025-03-03T08:43:33,S022,10
T231,2025-03-03T08:49:00,2025-03-03T08:49:44,S023,11
T231,2025-03-03T08:55:04,2025-03-03T08:55:25,S024,12
T232,2025-03-03T08:20:00,2025-03-03T08:20:17,S024,1
T232,2025-03-03T08:25:26,2025-03-03T08:25:50,S023,2
T232,2025-03-03T08:30:56,2025-03-03T08:31:40,S022,3
T232,2025-03-03T08:35:36,2025-03-03T08:36:02,S021,4
T232,2025-03-03T08:39:21,2025-03-03T08:39:49,S020,5
T232,2025-03-03T08:44:09,2025-03-03T08:44:29,S019,6
T232,2025-03-03T08:47:56,2025-03-03T08:48:12,S018,7
T232,2025-03-03T08:53:20,2025-03-03T08:53:46,S017,8
T232,2025-03-03T08:58:26,2025-03-03T08:59:01,S016,9
T232,2025-03-03T09:03:12,2025-03-03T09:03:28,S015,10
T232,2025-03-03T09:08:48,2025-03-03T09:09:19,S014,11
T232,2025-03-03T09:12:58,2025-03-03T09:13:27,S013,12
T233,2025-03-03T08:41:00,2025-03-03T08:41:43,S013,1
T233,2025-03-03T08:45:38,2025-03-03T08:46:08,S014,2
T233,2025-03-03T08:51:21,2025-03-03T08:51:36,S015,3
T233,2025-03-03T08:55:23,2025-03-03T08:56:07,S016,4
T233,2025-03-03T08:59:32,2025-03-03T09:00:14,S017,5
T233,2025-03-03T09:05:37,2025-03-03T09:05:55,S018,6
T233,2025-03-03T09:10:38,2025-03-03T09:11:18,S019,7
T233,2025-03-03T09:15:31,2025-03-03T09:16:00,S020,8
T233,2025-03-03T09:20:55,2025-03-03T09:21:37,S021,9
T233,2025-03-03T09:26:22,2025-03-03T09:26:40,S022,10
T233,2025-03-03T09:30:23,2025-03-03T09:30:59,S023,11
T233,2025-03-03T09:34:31,2025-03-03T09:34:50,S024,12
T234,2025-03-03T09:02:00,2025-03-03T09:02:24,S024,1
T234,2025-03-03T09:07:24,2025-03-03T09:07:47,S023,2
T234,2025-03-03T09:11:00,2025-03-03T09:11:40,S022,3
T234,2025-03-03T09:15:17,2025-03-03T09:15:47,S021,4
T234,2025-03-03T09:21:08,2025-03-03T09:21:34,S020,5
T234,2025-03-03T09:26:26,2025-03-03T09:27:10,S019,6
T234,2025-03-03T09:31:23,2025-03-03T09:31:48,S018,7
T234,2025-03-03T09:36:11,2025-03-03T09:36:47,S017,8
T234,2025-03-03T09:40:35,2025-03-03T09:41:08,S016,9
T234,2025-03-03T09:46:14,2025-03-03T09:46:39,S015,10
T234,2025-03-03T09:51:16,2025-03-03T09:51:40,S014,11
T234,2025-03-03T09:57:04,2025-03-03T09:57:44,S013,12
T235,2025-03-03T09:18:00,2025-03-03T09:18:28,S013,1
T235,2025-03-03T09:22:29,2025-03-03T09:22:59,S014,2
T235,2025-03-03T09:28:24,2025-03-03T09:29:02,S015,3
T235,2025-03-03T09:34:20,2025-03-03T09:34:59,S016,4
T235,2025-03-03T09:39:49,2025-03-03T09:40:31,S017,5
T235,2025-03-03T09:45:29,2025-03-03T09:45:46,S018,6
T235,2025-03-03T09:50:00,2025-03-03T09:50:20,S019,7
T235,2025-03-03T09:53:44,2025-03-03T09:54:05,S020,8
T235,2025-03-03T09:57:13,2025-03-03T09:57:51,S021,9
T235,2025-03-03T10:01:44,2025-03-03T10:02:17,S022,10
T235,2025-03-03T10:05:38,2025-03-03T10:05:57,S023,11
T235,2025-03-03T10:10:36,2025-03-03T10:11:05,S024,12
T242,2025-03-03T07:00:00,2025-03-03T07:00:29,S036,1
T242,2025-03-03T07:04:25,2025-03-03T07:05:06,S035,2
T242,2025-03-03T07:09:44,2025-03-03T07:09:59,S034,3
T242,2025-03-03T07:15:02,2025-03-03T07:15:24,S033,4
T242,2025-03-03T07:19:46,2025-03-03T07:20:22,S032,5
T242,2025-03-03T07:24:48,2025-03-03T07:25:31,S031,6
T242,2025-03-03T07:29:07,2025-03-03T07:29:30,S030,7
T242,2025-03-03T07:33:36,2025-03-03T07:34:10,S029,8
T242,2025-03-03T07:38:10,2025-03-03T07:38:46,S028,9
T242,2025-03-03T07:43:51,2025-03-03T07:44:24,S027,10
T242,2025-03-03T07:49:55,2025-03-03T07:50:21,S026,11
T242,2025-03-03T07:54:04,2025-03-03T07:54:39,S025,12
T243,2025-03-03T07:22:00,2025-03-03T07:22:17,S025,1
T243,2025-03-03T07:25:25,2025-03-03T07:26:06,S026,2
T243,2025-03-03T07:31:15,2025-03-03T07:31:35,S027,3
T243,2025-03-03T07:37:08,2025-03-03T07:37:23,S028,4
T243,2025-03-03T07:42:58,2025-03-03T07:43:26,S029,5
T243,2025-03-03T07:48:11,2025-03-03T07:48:41,S030,6
T243,2025-03-03T07:53:15,2025-03-03T07:53:57,S031,7
T243,2025-03-03T07:58:55,2025-03-03T07:59:15,S032,8
T243,2025-03-03T08:03:46,2025-03-03T08:04:09,S033,9
T243,2025-03-03T08:09:43,2025-03-03T08:10:19,S034,10
T243,2025-03-03T08:14:45,2025-03-03T08:15:10,S035,11
T243,2025-03-03T08:19:56,2025-03-03T08:20:21,S036,12
T244,2025-03-03T07:41:00,2025-03-03T07:41:18,S036,1
T244,2025-03-03T07:46:35,2025-03-03T07:47:11,S035,2
T244,2025-03-03T07:51:59,2025-03-03T07:52:20,S034,3
T244,2025-03-03T07:57:39,2025-03-03T07:58:13,S033,4
T244,2025-03-03T08:02:52,2025-03-03T08:03:11,S032,5
T244,2025-03-03T08:07:15,2025-03-03T08:07:58,S031,6
T244,2025-03-03T08:12:37,2025-03-03T08:13:09,S030,7
T244,2025-03-03T08:16:41,2025-03-03T08:17:11,S029,8
T244,2025-03-03T08:21:28,2025-03-03T08:21:50,S028,9
T244,2025-03-03T08:26:08,2025-03-03T08:26:42,S027,10
T244,2025-03-03T08:30:33,2025-03-03T08:30:59,S026,11
T244,2025-03-03T08:36:01,2025-03-03T08:36:30,S025,12
T245,2025-03-03T07:58:00,2025-03-03T07:58:31,S025,1
T245,2025-03-03T08:02:46,2025-03-03T08:03:08,S026,2
T245,2025-03-03T08:08:40,2025-03-03T08:09:19,S027,3
T245,2025-03-03T08:14:42,2025-03-03T08:15:01,S028,4
T245,2025-03-03T08:19:44,2025-03-03T08:20:21,S029,5
T245,2025-03-03T08:25:19,2025-03-03T08:25:46,S030,6
T245,2025-03-03T08:30:34,2025-03-03T08:30:57,S031,7
T245,2025-03-03T08:34:23,2025-03-03T08:35:05,S032,8
T245,2025-03-03T08:39:54,2025-03-03T08:40:36,S033,9
T245,2025-03-03T08:44:49,2025-03-03T08:45:17,S034,10
T245,2025-03-03T08:49:59,2025-03-03T08:50:43,S035,11
T245,2025-03-03T08:55:06,2025-03-03T08:55:41,S036,12
T246,2025-03-03T08:22:00,2025-03-03T08:22:36,S036,1
T246,2025-03-03T08:27:26,2025-03-03T08:27:54,S035,2
T246,2025-03-03T08:31:34,2025-03-03T08:32:13,S034,3
T246,2025-03-03T08:35:48,2025-03-03T08:36:18,S033,4
T246,2025-03-03T08:41:35,2025-03-03T08:42:18,S032,5
T246,2025-03-03T08:46:54,2025-03-03T08:47:24,S031,6
T246,2025-03-03T08:50:56,2025-03-03T08:51:24,S030,7
T246,2025-03-03T08:54:41,2025-03-03T08:54:59,S029,8
T246,2025-03-03T08:58:56,2025-03-03T08:59:25,S028,9
T246,2025-03-03T09:02:42,2025-03-03T09:03:09,S027,10
T246,2025-03-03T09:06:33,2025-03-03T09:06:56,S026,11
T246,2025-03-03T09:11:17,2025-03-03T09:11:36,S025,12
T247,2025-03-03T08:40:00,2025-03-03T08:40:25,S025,1
T247,2025-03-03T08:43:46,2025-03-03T08:44:21,S026,2
T247,2025-03-03T08:48:18,2025-03-03T08:48:37,S027,3
T247,2025-03-03T08:53:34,2025-03-03T08:53:50,S028,4
T247,2025-03-03T08:58:00,2025-03-03T08:58:17,S029,5
T247,2025-03-03T09:03:13,2025-03-03T09:03:34,S030,6
T247,2025-03-03T09:08:25,2025-03-03T09:08:41,S031,7
T247,2025-03-03T09:13:29,2025-03-03T09:13:46,S032,8
T247,2025-03-03T09:18:32,2025-03-03T09:18:54,S033,9
T247,2025-03-03T09:24:20,2025-03-03T09:24:41,S034,10
T247,2025-03-03T09:29:28,2025-03-03T09:29:48,S035,11
T247,2025-03-03T09:34:02,2025-03-03T09:34:21,S036,12
T248,2025-03-03T08:59:00,2025-03-03T08:59:19,S036,1
T248,2025-03-03T09:04:40,2025-03-03T09:04:56,S035,2
T248,2025-03-03T09:09:15,2025-03-03T09:09:44,S034,3
T248,2025-03-03T09:14:34,2025-03-03T09:14:56,S033,4
T248,2025-03-03T09:18:53,2025-03-03T09:19:30,S032,5
T248,2025-03-03T09:23:54,2025-03-03T09:24:28,S031,6
T248,2025-03-03T09:28:56,2025-03-03T09:29:36,S030,7
T248,2025-03-03T09:34:55,2025-03-03T09:35:17,S029,8
T248,2025-03-03T09:38:41,2025-03-03T09:38:59,S028,9
T248,2025-03-03T09:43:40,2025-03-03T09:44:08,S027,10
T248,2025-03-03T09:49:43,2025-03-03T09:50:03,S026,11
T248,2025-03-03T09:54:19,2025-03-03T09:54:46,S025,12
T249,2025-03-03T09:18:00,2025-03-03T09:18:21,S025,1
T249,2025-03-03T09:21:59,2025-03-03T09:22:17,S026,2
T249,2025-03-03T09:26:52,2025-03-03T09:27:29,S027,3
T249,2025-03-03T09:32:57,2025-03-03T09:33:33,S028,4
T249,2025-03-03T09:38:05,2025-03-03T09:38:20,S029,5
T249,2025-03-03T09:43:17,2025-03-03T09:43:34,S030,6
T249,2025-03-03T09:48:11,2025-03-03T09:48:49,S031,7
T249,2025-03-03T09:54:22,2025-03-03T09:54:54,S032,8
T249,2025-03-03T09:59:19,2025-03-03T09:59:57,S033,9
T249,2025-03-03T10:04:16,2025-03-03T10:04:46,S034,10
T249,2025-03-03T10:09:02,2025-03-03T10:09:42,S035,11
T249,2025-03-03T10:14:56,2025-03-03T10:15:21,S036,12
T255,2025-03-03T06:40:00,2025-03-03T06:40:33,S037,1
T255,2025-03-03T06:43:22,2025-03-03T06:43:54,S038,2
T255,2025-03-03T06:48:37,2025-03-03T06:49:14,S039,3
T255,2025-03-03T06:52:52,2025-03-03T06:53:12,S040,4
T255,2025-03-03T06:57:48,2025-03-03T06:58:03,S041,5
T255,2025-03-03T07:01:15,2025-03-03T07:01:58,S042,6
T255,2025-03-03T07:05:47,2025-03-03T07:06:09,S043,7
T255,2025-03-03T07:10:59,2025-03-03T07:11:38,S044,8
T255,2025-03-03T07:15:19,2025-03-03T07:15:55,S045,9
T255,2025-03-03T07:19:43,2025-03-03T07:20:14,S046,10
T255,2025-03-03T07:24:41,2025-03-03T07:25:15,S047,11
T255,2025-03-03T07:30:05,2025-03-03T07:30:36,S048,12
T256,2025-03-03T07:02:00,2025-03-03T07:02:24,S048,1
T256,2025-03-03T07:05:48,2025-03-03T07:06:17,S047,2
T256,2025-03-03T07:10:47,2025-03-03T07:11:26,S046,3
T256,2025-03-03T07:15:53,2025-03-03T07:16:21,S045,4
T256,2025-03-03T07:21:39,2025-03-03T07:22:15,S044,5
T256,2025-03-03T07:25:51,2025-03-03T07:26:26,S043,6
T256,2025-03-03T07:30:21,2025-03-03T07:30:40,S042,7
T256,2025-03-03T07:35:36,2025-03-03T07:36:06,S041,8
T256,2025-03-03T07:39:30,2025-03-03T07:40:07,S040,9
T256,2025-03-03T07:45:17,2025-03-03T07:45:32,S039,10
T256,2025-03-03T07:49:47,2025-03-03T07:50:19,S038,11
T256,2025-03-03T07:54:46,2025-03-03T07:55:23,S037,12
T257,2025-03-03T07:23:00,2025-03-03T07:23:30,S037,1
T257,2025-03-03T07:27:49,2025-03-03T07:28:10,S038,2
T257,2025-03-03T07:32:07,2025-03-03T07:32:48,S039,3
T257,2025-03-03T07:36:26,2025-03-03T07:37:02,S040,4
T257,2025-03-03T07:42:15,2025-03-03T07:42:41,S041,5
T257,2025-03-03T07:46:55,2025-03-03T07:47:21,S042,6
T257,2025-03-03T07:52:47,2025-03-03T07:53:14,S043,7
T257,2025-03-03T07:58:32,2025-03-03T07:58:52,S044,8
T257,2025-03-03T08:02:16,2025-03-03T08:02:36,S045,9
T257,2025-03-03T08:07:24,2025-03-03T08:07:44,S046,10
T257,2025-03-03T08:12:18,2025-03-03T08:12:56,S047,11
T257,2025-03-03T08:16:05,2025-03-03T08:16:43,S048,12
T258,2025-03-03T07:38:00,2025-03-03T07:38:15,S048,1
T258,2025-03-03T07:43:37,2025-03-03T07:44:00,S047,2
T258,2025-03-03T07:48:55,2025-03-03T07:49:38,S046,3
T258,2025-03-03T07:54:01,2025-03-03T07:54:33,S045,4
T258,2025-03-03T07:58:07,2025-03-03T07:58:46,S044,5
T258,2025-03-03T08:03:54,2025-03-03T08:04:14,S043,6
T258,2025-03-03T08:08:40,2025-03-03T08:09:11,S042,7
T258,2025-03-03T08:14:41,2025-03-03T08:15:05,S041,8
T258,2025-03-03T08:20:16,2025-03-03T08:20:39,S040,9
T258,2025-03-03T08:24:53,2025-03-03T08:25:17,S039,10
T258,2025-03-03T08:30:43,2025-03-03T08:31:06,S038,11
T258,2025-03-03T08:35:09,2025-03-03T08:35:51,S037,12
T259,2025-03-03T08:02:00,2025-03-03T08:02:44,S037,1
T259,2025-03-03T08:06:53,2025-03-03T08:07:12,S038,2
T259,2025-03-03T08:12:28,2025-03-03T08:12:53,S039,3
T259,2025-03-03T08:18:20,2025-03-03T08:18:39,S040,4
T259,2025-03-03T08:22:31,2025-03-03T08:22:52,S041,5
T259,2025-03-03T08:28:09,2025-03-03T08:28:29,S042,6
T259,2025-03-03T08:33:03,2025-03-03T08:33:30,S043,7
T259,2025-03-03T08:36:40,2025-03-03T08:37:04,S044,8
T259,2025-03-03T08:40:13,2025-03-03T08:40:31,S045,9
T259,2025-03-03T08:44:15,2025-03-03T08:44:38,S046,10
T259,2025-03-03T08:49:18,2025-03-03T08:49:43,S047,11
T259,2025-03-03T08:54:58,2025-03-03T08:55:23,S048,12
T260,2025-03-03T08:20:00,2025-03-03T08:20:18,S048,1
T260,2025-03-03T08:24:36,2025-03-03T08:25:06,S047,2
T260,2025-03-03T08:30:25,2025-03-03T08:31:05,S046,3
T260,2025-03-03T08:35:53,2025-03-03T08:36:08,S045,4
T260,2025-03-03T08:40:28,2025-03-03T08:41:11,S044,5
T260,2025-03-03T08:45:50,2025-03-03T08:46:14,S043,6
T260,2025-03-03T08:50:51,2025-03-03T08:51:09,S042,7
T260,2025-03-03T08:54:50,2025-03-03T08:55:09,S041,8
T260,2025-03-03T08:58:58,2025-03-03T08:59:19,S040,9
T260,2025-03-03T09:04:11,2025-03-03T09:04:52,S039,10
T260,2025-03-03T09:08:45,2025-03-03T09:09:17,S038,11
T260,2025-03-03T09:13:56,2025-03-03T09:14:20,S037,12
T261,2025-03-03T08:37:00,2025-03-03T08:37:30,S037,1
T261,2025-03-03T08:41:08,2025-03-03T08:41:43,S038,2
T261,2025-03-03T08:45:10,2025-03-03T08:45:28,S039,3
T261,2025-03-03T08:49:08,2025-03-03T08:49:35,S040,4
T261,2025-03-03T08:54:25,2025-03-03T08:54:57,S041,5
T261,2025-03-03T09:00:27,2025-03-03T09:00:44,S042,6
T261,2025-03-03T09:06:19,2025-03-03T09:06:36,S043,7
T261,2025-03-03T09:10:05,2025-03-03T09:10:48,S044,8
T261,2025-03-03T09:14:53,2025-03-03T09:15:28,S045,9
T261,2025-03-03T09:20:46,2025-03-03T09:21:10,S046,10
T261,2025-03-03T09:25:44,2025-03-03T09:26:28,S047,11
T261,2025-03-03T09:31:48,2025-03-03T09:32:24,S048,12
T262,2025-03-03T08:58:00,2025-03-03T08:58:24,S048,1
T262,2025-03-03T09:02:57,2025-03-03T09:03:21,S047,2
T262,2025-03-03T09:07:57,2025-03-03T09:08:39,S046,3
T262,2025-03-03T09:12:24,2025-03-03T09:12:47,S045,4
T262,2025-03-03T09:17:41,2025-03-03T09:18:24,S044,5
T262,2025-03-03T09:21:40,2025-03-03T09:22:20,S043,6
T262,2025-03-03T09:27:42,2025-03-03T09:28:11,S042,7
T262,2025-03-03T09:31:30,2025-03-03T09:31:52,S041,8
T262,2025-03-03T09:36:35,2025-03-03T09:37:05,S040,9
T262,2025-03-03T09:41:01,2025-03-03T09:41:33,S039,10
T262,2025-03-03T09:46:26,2025-03-03T09:47:01,S038,11
T262,2025-03-03T09:50:42,2025-03-03T09:51:10,S037,12
T263,2025-03-03T09:19:00,2025-03-03T09:19:30,S037,1
T263,2025-03-03T09:23:16,2025-03-03T09:23:34,S038,2
T263,2025-03-03T09:28:21,2025-03-03T09:28:37,S039,3
T263,2025-03-03T09:32:57,2025-03-03T09:33:16,S040,4
T263,2025-03-03T09:37:20,2025-03-03T09:37:36,S041,5
T263,2025-03-03T09:42:25,2025-03-03T09:42:43,S042,6
T263,2025-03-03T09:45:51,2025-03-03T09:46:30,S043,7
T263,2025-03-03T09:49:38,2025-03-03T09:50:15,S044,8
T263,2025-03-03T09:54:32,2025-03-03T09:54:47,S045,9
T263,2025-03-03T09:58:13,2025-03-03T09:58:48,S046,10
T263,2025-03-03T10:02:13,2025-03-03T10:02:44,S047,11
T263,2025-03-03T10:06:19,2025-03-03T10:06:37,S048,12
T270,2025-03-03T06:57:00,2025-03-03T06:57:44,S060,1
T270,2025-03-03T07:00:51,2025-03-03T07:01:31,S059,2
T270,2025-03-03T07:04:42,2025-03-03T07:05:10,S058,3
T270,2025-03-03T07:08:10,2025-03-03T07:08:26,S057,4
T270,2025-03-03T07:11:42,2025-03-03T07:12:01,S056,5
T270,2025-03-03T07:14:55,2025-03-03T07:15:14,S055,6
T270,2025-03-03T07:19:07,2025-03-03T07:19:31,S054,7
T270,2025-03-03T07:22:28,2025-03-03T07:22:52,S053,8
T270,2025-03-03T07:25:57,2025-03-03T07:26:27,S052,9
T270,2025-03-03T07:29:05,2025-03-03T07:29:27,S051,10
T270,2025-03-03T07:32:46,2025-03-03T07:33:04,S050,11
T270,2025-03-03T07:37:06,2025-03-03T07:37:21,S049,12
T271,2025-03-03T07:19:00,2025-03-03T07:19:39,S049,1
T271,2025-03-03T07:24:02,2025-03-03T07:24:39,S050,2
T271,2025-03-03T07:29:02,2025-03-03T07:29:34,S051,3
T271,2025-03-03T07:32:56,2025-03-03T07:33:35,S052,4
T271,2025-03-03T07:37:02,2025-03-03T07:37:43,S053,5
T271,2025-03-03T07:43:02,2025-03-03T07:43:20,S054,6
T271,2025-03-03T07:47:28,2025-03-03T07:47:56,S055,7
T271,2025-03-03T07:51:16,2025-03-03T07:51:43,S056,8
T271,2025-03-03T07:57:09,2025-03-03T07:57:24,S057,9
T271,2025-03-03T08:02:13,2025-03-03T08:02:51,S058,10
T271,2025-03-03T08:07:25,2025-03-03T08:07:55,S059,11
T271,2025-03-03T08:11:59,2025-03-03T08:12:43,S060,12
T272,2025-03-03T07:41:00,2025-03-03T07:41:35,S060,1
T272,2025-03-03T07:46:35,2025-03-03T07:47:10,S059,2
T272,2025-03-03T07:52:20,2025-03-03T07:52:40,S058,3
T272,2025-03-03T07:56:55,2025-03-03T07:57:17,S057,4
T272,2025-03-03T08:00:50,2025-03-03T08:01:10,S056,5
T272,2025-03-03T08:04:27,2025-03-03T08:05:09,S055,6
T272,2025-03-03T08:09:16,2025-03-03T08:09:38,S054,7
T272,2025-03-03T08:13:13,2025-03-03T08:13:52,S053,8
T272,2025-03-03T08:17:56,2025-03-03T08:18:14,S052,9
T272,2025-03-03T08:22:55,2025-03-03T08:23:15,S051,10
T272,2025-03-03T08:27:43,2025-03-03T08:28:11,S050,11
T272,2025-03-03T08:32:24,2025-03-03T08:33:03,S049,12
T273,2025-03-03T08:01:00,2025-03-03T08:01:22,S049,1
T273,2025-03-03T08:05:38,2025-03-03T08:06:08,S050,2
T273,2025-03-03T08:10:20,2025-03-03T08:10:36,S051,3
T273,2025-03-03T08:15:46,2025-03-03T08:16:28,S052,4
T273,2025-03-03T08:21:49,2025-03-03T08:22:32,S053,5
T273,2025-03-03T08:26:48,2025-03-03T08:27:25,S054,6
T273,2025-03-03T08:31:48,2025-03-03T08:32:32,S055,7
T273,2025-03-03T08:36:33,2025-03-03T08:37:16,S056,8
T273,2025-03-03T08:42:10,2025-03-03T08:42:27,S057,9
T273,2025-03-03T08:47:20,2025-03-03T08:47:45,S058,10
T273,2025-03-03T08:51:19,2025-03-03T08:52:01,S059,11
T273,2025-03-03T08:55:17,2025-03-03T08:55:44,S060,12
T274,2025-03-03T08:23:00,2025-03-03T08:23:17,S060,1
T274,2025-03-03T08:27:56,2025-03-03T08:28:29,S059,2
T274,2025-03-03T08:33:48,2025-03-03T08:34:21,S058,3
T274,2025-03-03T08:39:04,2025-03-03T08:39:24,S057,4
T274,2025-03-03T08:44:01,2025-03-03T08:44:37,S056,5
T274,2025-03-03T08:49:54,2025-03-03T08:50:29,S055,6
T274,2025-03-03T08:53:43,2025-03-03T08:54:01,S054,7
T274,2025-03-03T08:58:09,2025-03-03T08:58:29,S053,8
T274,2025-03-03T09:01:43,2025-03-03T09:02:11,S052,9
T274,2025-03-03T09:05:47,2025-03-03T09:06:20,S051,10
T274,2025-03-03T09:09:38,2025-03-03T09:10:17,S050,11
T274,2025-03-03T09:15:10,2025-03-03T09:15:45,S049,12
T275,2025-03-03T08:41:00,2025-03-03T08:41:44,S049,1
T275,2025-03-03T08:45:31,2025-03-03T08:45:51,S050,2
T275,2025-03-03T08:49:39,2025-03-03T08:50:05,S051,3
T275,2025-03-03T08:53:11,2025-03-03T08:53:50,S052,4
T275,2025-03-03T08:57:05,2025-03-03T08:57:27,S053,5
T275,2025-03-03T09:01:17,2025-03-03T09:01:46,S054,6
T275,2025-03-03T09:05:50,2025-03-03T09:06:17,S055,7
T275,2025-03-03T09:10:24,2025-03-03T09:10:51,S056,8
T275,2025-03-03T09:14:00,2025-03-03T09:14:32,S057,9
T275,2025-03-03T09:19:28,2025-03-03T09:19:44,S058,10
T275,2025-03-03T09:24:48,2025-03-03T09:25:19,S059,11
T275,2025-03-03T09:29:32,2025-03-03T09:29:55,S060,12
T276,2025-03-03T08:59:00,2025-03-03T08:59:22,S060,1
T276,2025-03-03T09:03:26,2025-03-03T09:03:55,S059,2
T276,2025-03-03T09:08:15,2025-03-03T09:08:51,S058,3
T276,2025-03-03T09:12:30,2025-03-03T09:13:00,S057,4
T276,2025-03-03T09:17:21,2025-03-03T09:18:00,S056,5
T276,2025-03-03T09:23:01,2025-03-03T09:23:39,S055,6
T276,2025-03-03T09:29:11,2025-03-03T09:29:36,S054,7
T276,2025-03-03T09:34:56,2025-03-03T09:35:12,S053,8
T276,2025-03-03T09:39:40,2025-03-03T09:40:14,S052,9
T276,2025-03-03T09:43:49,2025-03-03T09:44:29,S051,10
T276,2025-03-03T09:49:43,2025-03-03T09:50:21,S050,11
T276,2025-03-03T09:54:35,2025-03-03T09:55:11,S049,12
T277,2025-03-03T09:17:00,2025-03-03T09:17:40,S049,1
T277,2025-03-03T09:22:08,2025-03-03T09:22:38,S050,2
T277,2025-03-03T09:28:11,2025-03-03T09:28:49,S051,3
T277,2025-03-03T09:33:49,2025-03-03T09:34:18,S052,4
T277,2025-03-03T09:37:40,2025-03-03T09:38:04,S053,5
T277,2025-03-03T09:41:23,2025-03-03T09:41:51,S054,6
T277,2025-03-03T09:45:09,2025-03-03T09:45:51,S055,7
T277,2025-03-03T09:50:35,2025-03-03T09:51:09,S056,8
T277,2025-03-03T09:55:29,2025-03-03T09:56:02,S057,9
T277,2025-03-03T09:59:19,2025-03-03T09:59:48,S058,10
T277,2025-03-03T10:04:45,2025-03-03T10:05:03,S059,11
T277,2025-03-03T10:10:16,2025-03-03T10:10:57,S060,12
T283,2025-03-03T06:41:00,2025-03-03T06:41:34,S001,1
T283,2025-03-03T06:44:22,2025-03-03T06:45:06,S002,2
T283,2025-03-03T06:49:11,2025-03-03T06:49:34,S003,3
T283,2025-03-03T06:53:58,2025-03-03T06:54:31,S004,4
T283,2025-03-03T06:57:48,2025-03-03T06:58:06,S005,5
T283,2025-03-03T07:01:36,2025-03-03T07:02:01,S006,6
T283,2025-03-03T07:05:26,2025-03-03T07:05:43,S007,7
T283,2025-03-03T07:10:25,2025-03-03T07:11:04,S008,8
T283,2025-03-03T07:15:45,2025-03-03T07:16:08,S009,9
T283,2025-03-03T07:20:44,2025-03-03T07:21:02,S010,10
T283,2025-03-03T07:24:17,2025-03-03T07:24:56,S011,11
T283,2025-03-03T07:29:40,2025-03-03T07:30:14,S012,12
T284,2025-03-03T07:03:00,2025-03-03T07:03:15,S012,1
T284,2025-03-03T07:07:34,2025-03-03T07:08:15,S011,2
T284,2025-03-03T07:12:50,2025-03-03T07:13:27,S010,3
T284,2025-03-03T07:17:02,2025-03-03T07:17:18,S009,4
T284,2025-03-03T07:21:06,2025-03-03T07:21:27,S008,5
T284,2025-03-03T07:26:18,2025-03-03T07:26:50,S007,6
T284,2025-03-03T07:29:57,2025-03-03T07:30:36,S006,7
T284,2025-03-03T07:35:15,2025-03-03T07:35:37,S005,8
T284,2025-03-03T07:40:17,2025-03-03T07:40:49,S004,9
T284,2025-03-03T07:43:56,2025-03-03T07:44:27,S003,10
T284,2025-03-03T07:47:58,2025-03-03T07:48:30,S002,11
T284,2025-03-03T07:53:36,2025-03-03T07:53:56,S001,12
T285,2025-03-03T07:23:00,2025-03-03T07:23:31,S001,1
T285,2025-03-03T07:28:01,2025-03-03T07:28:21,S002,2
T285,2025-03-03T07:31:44,2025-03-03T07:32:06,S003,3
T285,2025-03-03T07:35:32,2025-03-03T07:36:14,S004,4
T285,2025-03-03T07:40:46,2025-03-03T07:41:13,S005,5
T285,2025-03-03T07:45:02,2025-03-03T07:45:31,S006,6
T285,2025-03-03T07:49:22,2025-03-03T07:49:37,S007,7
T285,2025-03-03T07:54:55,2025-03-03T07:55:12,S008,8
T285,2025-03-03T07:59:39,2025-03-03T08:00:13,S009,9
T285,2025-03-03T08:05:31,2025-03-03T08:06:15,S010,10
T285,2025-03-03T08:10:41,2025-03-03T08:11:02,S011,11
T285,2025-03-03T08:15:19,2025-03-03T08:15:54,S012,12
T286,2025-03-03T07:37:00,2025-03-03T07:37:26,S012,1
T286,2025-03-03T07:41:51,2025-03-03T07:42:18,S011,2
T286,2025-03-03T07:46:28,2025-03-03T07:47:06,S010,3
T286,2025-03-03T07:51:16,2025-03-03T07:51:37,S009,4
T286,2025-03-03T07:55:43,2025-03-03T07:56:07,S008,5
T286,2025-03-03T07:59:41,2025-03-03T08:00:15,S007,6
T286,2025-03-03T08:03:43,2025-03-03T08:04:01,S006,7
T286,2025-03-03T08:08:01,2025-03-03T08:08:38,S005,8
T286,2025-03-03T08:12:19,2025-03-03T08:13:03,S004,9
T286,2025-03-03T08:17:17,2025-03-03T08:17:38,S003,10
T286,2025-03-03T08:21:12,2025-03-03T08:21:27,S002,11
T286,2025-03-03T08:25:36,2025-03-03T08:26:19,S001,12
T287,2025-03-03T08:03:00,2025-03-03T08:03:34,S001,1
T287,2025-03-03T08:08:30,2025-03-03T08:08:46,S002,2
T287,2025-03-03T08:14:14,2025-03-03T08:14:53,S003,3
T287,2025-03-03T08:18:14,2025-03-03T08:18:48,S004,4
T287,2025-03-03T08:23:53,2025-03-03T08:24:21,S005,5
T287,2025-03-03T08:29:19,2025-03-03T08:29:59,S006,6
T287,2025-03-03T08:35:33,2025-03-03T08:35:54,S007,7
T287,2025-03-03T08:40:11,2025-03-03T08:40:53,S008,8
T287,2025-03-03T08:44:50,2025-03-03T08:45:30,S009,9
T287,2025-03-03T08:49:40,2025-03-03T08:50:15,S010,10
